id,author,rating,content,review_time,country,version,game_cd
review-2270905,TW9tZW50Kg==,5,5Liq5Lq65oSf6KeJ6L+Y5aW9,2017-06-20 10:03:18,cn,0.0.78,1012
review-2270882,5L2g57uZ5oiR55qE5aSp5pm08J+Qvg==,5,5b6I5aW9546p55qE,2017-06-20 09:59:56,cn,0.0.78,1012
review-2270846,5aSP,5,5Li76KaB5bCx5piv5ri45oiP6YeM6Z2i55qE546p5a625b6I5aSa,2017-06-20 09:56:16,cn,0.0.78,1012
review-2270802,44Kb5qKm5pmT44O25YC+5b+D44OF5rC45oGL,5,5Lit5Zu955qE5aSW5Zu955qE,2017-06-20 09:49:33,cn,0.0.78,1012
review-2270728,6Iqx5b+D5aSn57KJ5p2h,3,5oSf6KeJ5LiA6LW36IGK5aSp5oy65aW9546p55qE,2017-06-20 09:37:56,cn,0.0.78,1012
review-2270700,5YC+57Sr,3,5ri45oiP5Y+v546p5oCn5LiA6Iis77yM6IKd5pe26Ze055qE5ri45oiP77yM6YCJ5peX5bic55qE6YKj5Liq5pWZ56iL77yM5aSq5LiN5piO5pi+77yM5LiN5bCP5b+D5bCx54K56L+H5Y675LqG,2017-06-20 09:34:22,cn,0.0.78,1012
review-2270671,5Yev5oGp,5,54S25ZCO77yM56We57+76K+R77yM57+76K+R55qE6L+Y5LiN5aaC5LiN57+76K+R77yM5LiA5Y+l6K+d5Lmf5LiN55+l6YGT5piv5ZWl77yM57+76K+R5Ye65p2l4oCc5piv5Liq5p2P5LuB4oCd77yf77yf77yf77yf,2017-06-20 09:30:34,cn,0.0.78,1012
review-2270667,77yC77mgzpxyLlI=,5,5ruh5bGP5YWF5pal552A5ZKS6aqC77yM5LiN5piv6aqC576O5Zu95bCx5piv6aqC5pel5pys4oCm4oCm5ZCE56eN6aqC77yM5LiA576k5bGM5Lid5oqK6IS46YO95Lii5Yiw5Zu95aSW5Y675LqG77yM5oy65peg5aWI55qE44CC5LiN55+l6YGT5piv5p2l546p5ri45oiP55qE77yM6L+Y5piv5p2l6aqC5Lq655qE44CC5pep5LiK5YW25a6e5oy65aW955qE77yM57uT5p6c5LiN55+l6YGT5LuA5LmI5pe25YCZ5bCx5byA5aeL6aqC6LW35p2l5LqG77yM5pyJ5LiA5Liq5Yi355qE77yM5YW25LuW55qE5Lq65Lmf6Lef552A5Yi34oCm4oCm,2017-06-20 09:30:18,cn,0.0.78,1012
review-2270664,5qKm44Gu54WM,5,5LmM54Of55i05rCU55qE77yM546p5LiN5LiL5Y675LqG4oCm4oCm,2017-06-20 09:29:33,cn,0.0.78,1012
review-2270607,5o6i6Zmp5a62wrfkvIrms73nkZ7lsJQ=,1,5Yia5Yia5byA5aeL77yM5YaN55yL55yL,2017-06-20 09:23:11,cn,0.0.78,1012
review-2270493,5oKy5qyiLg==,5,5LiN6ZSZ55qE5LiA5qy+5ri45oiP,2017-06-20 09:03:42,cn,0.0.78,1012
review-2270486,LuW8gOWniw==,5,5oSf6KeJ6L+Y6KGM5ZCn,2017-06-20 09:03:23,cn,0.0.78,1012
review-2270457,5b2T5bm456aP5p2l5pWy6Zeo5oiR5Y205Zyo552h5oeS6KeJ,5,5a6M5YWo5qih5Lu/5YiX546L55qE57q35LqJ77yM546p5rOV5aSq55u45Ly85LqG44CC56C46ZKx57G75ri45oiP77yM5omA5Lul57uZ5LiA5pif,2017-06-20 08:58:31,cn,0.0.78,1012
review-2270399,6YCA5q2l6ICM6KGM,5,6L+Y5oy65pyJ6Laj5ZGzLuWWnOasouW7uumAoOexuw==,2017-06-20 08:49:37,cn,0.0.78,1012
review-2270324,0J3QvtCy0YvQuSDRgdGC0LDRgNGC,5,5bCx5oOz6KaBNeaYn+WlluWKsQ==,2017-06-20 08:37:14,cn,0.0.78,1012
review-2270283,5b+P5oKU56a75Yir5pe2,4,5p2l5ZGA5LqS55u45Lyk5a6z5ZWK,2017-06-20 08:27:53,cn,0.0.78,1012
review-2270278,5rW36I655Li25ZSv5LiA,5,5Y+q5Li65LqG55yL55yL6IO95LiN6IO96aKG5YiwNeaYn+WlluWKsQ==,2017-06-20 08:27:38,cn,0.0.78,1012
review-2270272,5b6I56m35b6I56m355qELi4u5Yaw,4,5b6I5aW977yM5b6I5by644CC5L2g5Lus5oeC5ru0,2017-06-20 08:26:53,cn,0.0.78,1012
review-2270245,5rip6L+q5oiILi4uLi4u,4,5oSf6KeJ5LiN6ZSZ5YWI57uZ5Liq5Zub5pif55yL55yL,2017-06-20 08:19:20,cn,0.0.78,1012
review-2270223,5Yaw5Ya36KGA5Z6L,3,6L+Z5Liq5ri45oiP5oy65aW955qE,2017-06-20 08:14:00,cn,0.0.78,1012
review-2270163,RmlyZXI=,5,5oSf6KeJ6L+Y5LiN6ZSZ,2017-06-20 07:59:44,cn,0.0.78,1012
review-2269967,5aSn5LiA5aOw,5,5oCO5LmI5Zu+54mH5pyJ5LiA5Y+q5oSk5oCS55qE5bCP6bif,2017-06-20 07:09:43,cn,0.0.78,1012
review-2269965,6ZO2,1,5b6I5paw6aKW55qE5ri45oiP546p5rOV77yM5paw5Lq65LiA5Liq5oSf6KeJ5ri45oiP6L+Y5LiN6ZSZ77yM5Yay552AY29j55qE5ZCN5aS05Y6755qE77yM57uT5p6c4oCm5omj5LiA5pif5pyN5Yqh5Zmo5aSq5aSa5LqG77yM5oSf6KeJ6Lef6ZqU5aOBVFjkuIDmoLfmu5rmnI3igKbmiaPkuIDmmJ/llYblupfku5jotLnpobnnm67lpKrlpJrvvIzkvZzkuLrkuIDkuKrlvq7msKrnjqnlrrbooajnpLrkuI3kvJrnjqnvvIzlhYXpkrHpg73kuI3nn6XpgZPlvoDlk6rkuKrmlrnlkJHlhYXigKbigKbmgLvkuYvov5nkuIDnmb7lpJrmnI3liqHlmajorqnmiJHmsqHmnInnjqnkuIvljrvnmoTmrLLmnJvigKY=,2017-06-20 07:09:35,cn,0.0.78,1012
review-2269902,5pyJ5omA5pyf5b6FLg==,5,6L+Z5ri45oiP5Y+v5Lul,2017-06-20 06:50:04,cn,0.0.78,1012
review-2269846,5p+Q5Lq6,5,5Lmf5Zac5qyi5LiK54+t5pe26Ze0552h6KeJ552h6KeJ5L2G5piv5LiA5LiH6L+Z5ri45oiP5Lmf5LiN552h6KeJ5LqG77yM6Z2e5bi45LiN6ZSZ,2017-06-20 06:29:23,cn,0.0.78,1012
review-2269801,5YaF5Liq6Kqw5Li2,5,Y29rPz8=,2017-06-20 06:07:30,cn,0.0.78,1012
review-2269799,5YmR5p2l5Li2,5,5LqU5pif5aW96K+E6YCB56CW55+z77yf,2017-06-20 06:06:57,cn,0.0.78,1012
review-2269768,6ba46ba46ba46ba46ba4Li4u,5,5LqU5YCN6ZK755+z5ZGm5aW95aW95aW9,2017-06-20 05:49:58,cn,0.0.78,1012
review-2269696,5peg6K+t44CFwrc=,5,5Y+q5piv5p2l5ou/5aWW5Yqx44CC,2017-06-20 04:55:18,cn,0.0.78,1012
review-2269589,4LyK4L6E4L274Y+04L+G4Y+r4L+G4Y6m4L+G4Y+V8J+UsemprOWuneC/kA==,5,5aW9546p55qE5b6I5ZWK,2017-06-20 03:31:48,cn,0.0.78,1012
review-2269461,c28gd2hhdO+8nw==,5,5ruh5YiG5Y+v5Lul55qE6ICB6ZOB5rKh5q+b55eF,2017-06-20 02:35:08,cn,0.0.78,1012
review-2269408,YWl0ZQ==,5,6L+Y566X5Y+v5Lul77yB,2017-06-20 02:16:42,cn,0.0.78,1012
review-2269271,5ZOI5ZOI5ZOI5ZOI5ZOI,2,6L+Y5LiN6ZSZIOWPquaYr+imgeWunuWQjSDkuI3nhLbkuIDnm7Tmj5DphpLkvJrlubLmibDmuLjmiI8=,2017-06-20 02:02:41,cn,0.0.78,1012
review-2269256,5L2g55qE5YK75bCP5a2QQA==,5,5LiN6ZSZ55qE55S76aOO,2017-06-20 01:39:25,cn,0.0.78,1012
review-2269095,6YW46L6j57KJ5LiN5pS+6L6j,5,5ZOO77yM6ZqP5L6/546p546p77yM5oSf6KeJ5LiA6Iis,2017-06-20 01:07:43,cn,0.0.78,1012
review-2269092,S0FJQklMRVM=,5,5LqU5pif5pyJ6ZK755+z5ou/,2017-06-20 01:07:02,cn,0.0.78,1012
review-2269067,5YaV5LiL,5,5LiN6ZSZ55qE5ri45oiP77yM5rGC5Liq5Zu955uf,2017-06-20 01:02:03,cn,0.0.78,1012
review-2269050,5LiA5Liq5Y+v54ix5pixLg==,5,5aW95b6X5LiN5LqG77yB77yB,2017-06-20 00:59:12,cn,0.0.78,1012
review-2268972,TVIu5aSn6IOW,5,5oC75L2T5p2l6K+06L+Y5aW977yM5LiN6L+H5LiN6IO95b+N5b6X5piv5LiW55WM5LiK5ZCE56eN5a+56aqC5ZWK,2017-06-20 00:47:25,cn,0.0.78,1012
review-2268952,5pel5ZCR6ZuP6I+K,4,NOWIhue7meiBiuWkqeezu+e7n++8jOWkqumAl+S6hg==,2017-06-20 00:45:51,cn,0.0.78,1012
review-2268899,6JOd6Imy5pif6YeO,4,5oiY5LqJ5ri45oiP77yM5LiN5YWF6ZKx5bCx5om+5bqH5oqk5LiN54S257ud5a+5546p5LiN5LiL5Y67,2017-06-20 00:38:26,cn,0.0.78,1012
review-2268845,5LiN5rWq5biD5pyX,5,5oy65LiN6ZSZ77yM55yL552A44CC,2017-06-20 00:32:16,cn,0.0.78,1012
review-2268841,6K+35Y+r5oiRTWVlcG8=,4,5Zyo5ZCM57G75Z6L55qE5ri45oiP5Lit566X6L+Y5Y+v5Lul55qE5ZCn44CC,2017-06-20 00:31:51,cn,0.0.78,1012
review-2268782,SGlqb2U=,5,546w5Zyo5Y+q5piv5LiqMjB35oiY55qE57Sr6YOo6JC96I+c6bih77yM6K+05LiL5ri4546p5oSf5Y+X5ZCn77yM5L2c5Li65LiA5Liq6KKrc2xn5ri45oiP5Lil6YeN5q+S5a6z55qE546p5a6277yM5oiR6L+b5LqG5ri45oiP5bCx5om+VklQ57O757uf77yM57uT5p6c5rKh5pyJ77yM5rKh6ZSZ77yM6L+Z5ri45oiP5rKh5pyJVklQ44CC5oiR5Lmf5piv5ZCT5LqG5LiA6Lez55qE77yM5ri45oiP5pyJ5o2u54K555qE5qaC5b+177yM5Y+v5Lul55CG6Kej5Li65byA5YiG5Z+O77yM5bm25LiU5o2u54K55ZGo5Zu055qE5Yy65Z+f5Y+v5Lul5pS55Y+Y5Zyw5b2i55Sf5Lqn6LWE5rqQ77yM5LiN5oOz5YW25LuWc2xn5ri45oiP6KaB5LiN5YGc55qE55Sf5Lqn6LWE5rqQ55+/44CC5ri45oiP55qE5a6d55+z5p2l5rqQ6Zmk5LqG5YWF5YC86L+Y6IO9562+5Yiw5ZKM5pel5bi4546p5rOV6I635b6X77yM5q+U5aaC54yO5p2A5oCq54mp5ZWK5LmL57G755qE77yM5Y+N5q2j6L+Y566X6Imv5b+D77yM5Y+m5aSW55S76aOO5q+U6L6Dce+8jOS8kemXsueOqei/mOaYr+S4jemUmeeahO+8jA==,2017-06-20 00:23:02,cn,0.0.78,1012
review-2268732,5aOB44OR57q4d2FsbHBhcGU=,3,57y654K55Lmf5pyJ77yM5q+U5aaC6YGX6L+55LqJ5aS655qE5pe25YCZ77yM5pW05Liq5ri45oiP5Y2h5oiQ5bm754Gv54mH77yM5rS+5YW15Y675pSv5o+06YO95piv6Zeq6YCA5Ye65p2l5aW95Yeg5qyh77yM54S25ZCO5oyJ54Wn5oOv5L6L55qE77yM6L+Z5ri45oiP5Lmf5pyJ5ouW77yM5bCx5piv6YKj56eN6I6r5ZCN5YW25aaZ5oiY5Yqb5oC75Lya6auY5L2g5LiA54K555qE77yM5pe25LiN5pe25omT5L2g5LiA5LiL77yM6K6p5L2g5YWF6ZKx77yM5LiN6L+H5oiR5bey57uP5Lmg5oOv5LqG44CC,2017-06-20 00:18:11,cn,0.0.78,1012
review-2268719,5Y+q5b+G5YyX,5,6L+Y5LiN6ZSZ77yf77yB,2017-06-20 00:16:36,cn,0.0.78,1012
review-2268715,5bCP5YK755Oc,5,6L+Z5ri45oiP6LS857uZ5Yqb,2017-06-20 00:16:20,cn,0.0.78,1012
review-2268685,54Gw6Imy55qE6L+36Lev54yr,5,6L+Y5Y+v5Lul5ZCn77yM5biM5pyb6IO95aSf6LaK5YGa6LaK5aW9,2017-06-20 00:13:46,cn,0.0.78,1012
review-2268645,0J7oipLmnpzjg47kuoXkuLZ50YbkuYA=,5,5oSf6KeJ5LiN6ZSZ77yM57uI5LqO5Y+v5Lul5pyJ5Liq5omT5Y+R5pe26Ze055qE5ri45oiP5LqGKOCyoc+J4LKhKQ==,2017-06-20 00:09:34,cn,0.0.78,1012
review-2268631,5bCP5b+G5ZCM5a2m,5,5oSf6KeJ6L+Y5LiN6ZSZ,2017-06-20 00:08:12,cn,0.0.78,1012
review-2268605,6Z2S5bGx,5,5oSf6KeJ5aW95LiN6ZSZ,2017-06-20 00:05:07,cn,0.0.78,1012
review-2268599,emhhbmc3NTY2MTUzOTc=,5,5ZOI5ZOI5ZOI5ZOI5ZOI5ZOI5ZOI,2017-06-20 00:04:16,cn,0.0.78,1012
review-2268563,QmVybGVzbg==,5,5ri45oiPIOS4jemUmeOAguOAgg==,2017-06-20 00:01:28,cn,0.0.78,1012
review-2268451,546J6bij6bi+,3,5oiR6YCJ5oup5oiY54Gr5LiO56ep5bqP,2017-06-19 23:51:04,cn,0.0.78,1012
review-2268447,6YOt5p2P6ZSL,5,5oSf6KeJ6L+Y5Y+v5Lul77yM6Lef5YiX546L55qE57q35LqJ5beu5LiN5aSa,2017-06-19 23:50:45,cn,0.0.78,1012
review-2268433,6ZW/5rW3,5,5oy65Zac5qyi6L+Z5Liq6aOO5qC855qE5ri45oiP44CC,2017-06-19 23:49:34,cn,0.0.78,1012
review-2268361,5aWI5o6nICBGZWFybGVzcyBIZQ==,5,5Yia5byA5aeL546p77yM5oSf6KeJ6L+Y5LiN6ZSZ,2017-06-19 23:43:07,cn,0.0.78,1012
review-2268338,TA==,5,5ri45oiP55yf55qE5b6I5aW9546p,2017-06-19 23:40:55,cn,0.0.78,1012
review-2268276,wrZZYW5nL8624LixzaHimZou5b2x556zLuKcmA==,5,55yL552A5YmN5pyf6L+Y6KGM,2017-06-19 23:36:34,cn,0.0.78,1012
review-2268263,6Zu35ZCJ5bCU4oCiSuKAoueBqw==,5,5Y+v5Lul77yM5oy65pyJ5oSP5oCd55qE,2017-06-19 23:35:14,cn,0.0.78,1012
review-2268251,5rGf5Yqf6IO9,5,5b6I5aW9IOS4reegtOWFrOaYjuWThOWtqeWtkOS4gOS4i+S4gOWFseWThOWThOS9oOaCqDnkur/lkI3lrZfkuIDmoLc=,2017-06-19 23:34:30,cn,0.0.78,1012
review-2268229,bGFjZeeMq+WktOiOug==,5,5rKh5LuA5LmI5oSP6KeB,2017-06-19 23:32:59,cn,0.0.78,1012
review-2268219,UkJR6KW/55Oc6I+M,4,6YO96L+Y5oy65aW955qE77yM5bCx5piv55S76Z2i5pyJ54K56JC95LyN5LqG77yM5Y+m5aSW5ri45oiP6YeM55qE546p5a6257Sg6LSo44CC44CC44CC5oSf6KeJ44CC44CC44CC5q+V56uf6L+Z5piv5Liq5pyJ5aSW5Zu95Y+L5Lq655qE5ri45oiP77yM5Yir57uZ5ZKx5Lit5Zu95Lq65Lii6IS4,2017-06-19 23:32:14,cn,0.0.78,1012
review-2268169,56m66I6r5aes5qyy5peg5qOj5aes,3,5a2Q5by55Yqb6YeP6YeM6Z2i5omT5bm/5ZGK55qE6YKj5Liq5ri45oiP,2017-06-19 23:28:11,cn,0.0.78,1012
review-2268122,5LmE5ZG9,5,5ri45oiP5b6I5LiN6ZSZ,2017-06-19 23:24:30,cn,0.0.78,1012
review-2267794,0YHQuNC90LjQuSDQutC40YIg0LjQs9GA0Ys=,5,5ri45oiP546p6LW35p2l5oSf6KeJ5LiN6ZSZ77yM55S76Z2i5oSf5Lmf5oy65aW955qE77yM5YC85b6X5aSn5a625LiA546p44CC,2017-06-19 22:58:35,cn,0.0.78,1012
review-2267767,6ZmI5bm057qi6YWS,5,5oiR57uZ5LqGNeaYnyAgIOS9oOS4jee7meaIkeWlluWKseeahOivnSAgICDmiJHlsLHmiZPlsY7kvaA=,2017-06-19 22:56:16,cn,0.0.78,1012
review-2267765,546L5Lym6ZOt,5,5oy65aW955qE5ri45oiP,2017-06-19 22:56:10,cn,0.0.78,1012
review-2267760,aGFuZw==,5,5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK,2017-06-19 22:55:57,cn,0.0.78,1012
review-2267610,77+j5reh44GgLi4=,5,5ri45oiP5LiN6ZSZ77yM55S76Z2i5b6I5Zac5qyi44CC57un57ut5Yqg5rK55YGa77yB,2017-06-19 22:43:30,cn,0.0.78,1012
review-2267604,54Of6Iqx5qW86ZiB5YaFwrDorrjlh6DkuJbnuYHljY4=,5,6L+Y5LiN6ZSZICDlgLzlvpflsJ3or5XkuIDkuIs=,2017-06-19 22:42:55,cn,0.0.78,1012
review-2267581,5rWq5a2Q44Oh,5,5Y6J5a6z5LqG6L+Z5ri45oiP5pyJ5oSP5oCd5biM5pyb5LyY5YyW5LiA5LiL55S76LSo,2017-06-19 22:41:07,cn,0.0.78,1012
review-2267490,UmlGc2lp,5,5LiN6ZSZ55qE5ri45oiP,2017-06-19 22:34:41,cn,0.0.78,1012
review-2267439,5LiR5Yiw54G16a2C5rex5aSE,5,5Lit5Zu98J+HqPCfh7PnrKzkuIA=,2017-06-19 22:31:18,cn,0.0.78,1012
review-2267228,55S35Lq656uZ55u05Li25Yir6La05LiLLg==,5,5LiN6ZSZ55qE5ri45oiP,2017-06-19 22:17:41,cn,0.0.78,1012
review-2267199,5YmR56WeemVybw==,4,5Li65LqG6IGU55uf77yB77yB77yB77yB77yB77yB,2017-06-19 22:15:44,cn,0.0.78,1012
review-2267156,Nw==,5,5oSf6KeJ5oy65aW9546p55qE,2017-06-19 22:12:47,cn,0.0.78,1012
review-2267121,5ZWm5ZWm5ZWm44CB,5,6L+Z5Liq5LiN5piv5Lul5YmN5Lq65Lq6572R55qE5bCP5bCP6YOo6JC95ZCX77yf77yB,2017-06-19 22:10:34,cn,0.0.78,1012
review-2267116,6bir5LmL56W4,1,57uj6Iqx5p6V5aS054OC56i76I2J77yMQ0flkozlrp7pmYXlrozlhajkuI3nrKbvvIzov5nopoHmmK/nnJ/og73ot5/pg6jokL3lgZrnmoTkuIDmoLfnlLvpo47miJborrjov5jog73mjqXlj5fvvIznu5PmnpzlpKrjgILjgILjgILjgILjgIJ0YXDkuZ/kuI3pnaDosLHkuobjgII=,2017-06-19 22:10:09,cn,0.0.78,1012
review-2266879,6ZmM5q6H,4,5aW95aW95aW95aW95aW95aW95aW95aW9546p,2017-06-19 21:56:13,cn,0.0.78,1012
review-2266807,8J+Qlw==,5,55S76aOO5LiN6ZSZ77yM5Y+v5Lul546p546p,2017-06-19 21:51:27,cn,0.0.78,1012
review-2266762,6aOO6Iqx6Zuq5pyI,2,546p6L+H546L5Zu957qq5YWD55qE6YO955+l6YGT77yM6L+Z5bCx5piv5oqE6KKt5LmL5L2cIO+8jOeEtuiAjOaooeS7v+eahOWkqmxvd+OAgueul+S6huS5n+S4jeeOqeS6hu+8jOWwseS4jeeejkJC5LqG,2017-06-19 21:47:33,cn,0.0.78,1012
review-2266713,Ui5LTw==,5,5oy65pyJ5oSP5oCd55qE77yM5YWI546p552A55yL,2017-06-19 21:44:09,cn,0.0.78,1012
review-2266659,5Li26KGA6a2C5Li/6buO55WM6a2U6YO95p+g54ix55av,5,5oy65aW955qE5ri45oiP77yM55S76Z2i5LiN6ZSZ77yM5Lq654mp5Yi25L2c57K+57uG77yM5YaN55yL5ZCn,2017-06-19 21:39:15,cn,0.0.78,1012
review-2266646,6ZuG,5,5oSf6KeJ5piv5Liq6L+Y5LiN6ZSZ55qE5ri45oiP,2017-06-19 21:38:32,cn,0.0.78,1012
review-2266547,5Yid5a2m6ICF4pic,5,55yL6LW35p2l5b6I5LiN6ZSZ55qE5qC35a2Q77yM5LiL6L295p2l546p546p55yL77yB,2017-06-19 21:30:48,cn,0.0.78,1012
review-2266451,2LrZitio2YjYqNip,4,6L+Y5Y+v5Lul5ZCn77yB,2017-06-19 21:23:21,cn,0.0.78,1012
review-2266448,5p636ZSB4pmj,5,5oy65aW955qE77yM5q+U5LiA6Iis55qE5aW95LiA54K5,2017-06-19 21:23:04,cn,0.0.78,1012
review-2266203,8J+Ng+ingeWkj+OAgeaAneeni/CfjYI=,5,5LiK5omL566A5Y2V77yM5aW9546p5pyJ6Laj44CC,2017-06-19 21:04:47,cn,0.0.78,1012
review-2266092,6aqo5oSf54yq,5,6L+Y5LiN6ZSZ77yM566A5Y2V5piT5LiK5omL,2017-06-19 20:56:31,cn,0.0.78,1012
review-2266065,5Zev5ZOI5ZOI,5,6L+Y5LiN6ZSZ77yM55yL5qC35a2Q5q+U6L6D6IKd,2017-06-19 20:53:44,cn,0.0.78,1012
review-2265941,5ZG15ZG15bCP5ZOI,5,5ri45oiP5piv5aW95ri45oiP77yM5L2G5LiW55WM6aKR6YGT5LiA5aSp5Yiw5pma5L6u6L6x5aSW5Zu95Lq677yM5Y+I5LiN5pivaDF6MQ==,2017-06-19 20:43:09,cn,0.0.78,1012
review-2265832,5oiY5paX5LiA6KKt,5,6L+Y5rKh546p5aSa5LmF77yM5out55uu5Lul5b6F,2017-06-19 20:32:34,cn,0.0.78,1012
review-2265826,5p2O6Zuq5p2+,4,Q09L5LuA5LmI55qE5oiR5rKh546p6L+HIOaIkeaEn+iniei/meS4qui/mOihjCDlsLHmmK/lvq7kv6HkuLrmr5vnu5HlrprkuI3kuoY=,2017-06-19 20:32:10,cn,0.0.78,1012
review-2265779,5Zug5Li65L2g5LiR5omA5Lul57O757uf,5,57uZ5Liq5LqU5pif5ou/5Lic6KW/,2017-06-19 20:28:41,cn,0.0.78,1012
review-2265768,8J+Ng1RpbeKZgumZjA==,5,5aaC5p6c5pyJ5Lit5paH54mI5bCx5pu05aW95LqG44CC,2017-06-19 20:27:32,cn,0.0.78,1012
review-2265745,5p2O,5,5oiR6KeJ5b6X77yM5oy65aW955qE44CC,2017-06-19 20:24:46,cn,0.0.78,1012
review-2265716,UeWwj+WnkA==,5,5ZSU77yM5oy65aW955qE77yM55S76LSo55S76aOO5pa56Z2i5oiR5oy65Zac5qyi,2017-06-19 20:22:14,cn,0.0.78,1012
review-2265373,5oiX54ag,5,5oSf6KeJ5ZKM5YiX546L55qE57q35LqJ5beu5LiN5aSa,2017-06-19 19:55:33,cn,0.0.78,1012
review-2265292,4oaW5raI5p6B44Kb,5,6L+Z5ri45oiP55yf5b+D5aW9546p77yB,2017-06-19 19:49:09,cn,0.0.78,1012
review-2265202,5Yu/5b+Y5Yid5b+D,5,5LqU5pif5Li65ri45oiP56S85YyF,2017-06-19 19:42:54,cn,0.0.78,1012
review-2264933,54eD5rO9,1,5b6I5peg6IGK55qE5ri45oiP,2017-06-19 19:20:26,cn,0.0.78,1012
review-2264894,5pyI5q2lLeaZi+elng==,3,54Wn6L+Z5ri45oiP5oCn5Y+v5Lul57uZNeaYn+eahCznhLbogIzlm6DkuLrlkoxjb2vmnInlvojlpJrlkIzmoLfnmoTlnLDmlrnigKbigKbmioTooq3miaM05pif4oCm4oCm,2017-06-19 19:17:09,cn,0.0.78,1012
review-2264837,RXZpbF9N,5,5Yqg5LiA5pif57uZ5byA5Y+R5ZWG5oqV5LiL5Y6755qE6ZKx,2017-06-19 19:12:38,cn,0.0.78,1012
review-2264650,6IuN5aSp55m9,5,5YaN5Yqg5LiA5pif57uZ5Zyo57q/5ruheOWwj+aXtuaPkOmGkuKApuKApuWPr+iDveaYr+WboOS4uuaIkeacquaIkOW5tOeahOWFs+ezu+KApuKApg==,2017-06-19 18:55:40,cn,0.0.78,1012
review-2264599,6aOe5p6X,5,5oSf6KeJ5pyJ54K55YOP6YOo6JC95Yay56qB,2017-06-19 18:51:31,cn,0.0.78,1012
review-2264571,5pm66Zqc5bCR5bm04oiaQQ==,4,5oSf6KeJ5aaC5p6c55yf55qE5oiQ5LqG5aSn6YWL6ZW/77yM5bCx5ZKMU1NS5peg57yY5LqG,2017-06-19 18:49:21,cn,0.0.78,1012
review-2264532,RHJpZnRpbmfCoGR1c3Q=,5,NjY2Njblvojlpb3njqk=,2017-06-19 18:47:01,cn,0.0.78,1012
review-2264373,5LuK,5,5LiK5p2l5bCx6K6p5oiR57uZ5LqU5pif,2017-06-19 18:34:15,cn,0.0.78,1012
review-2264297,5pe25YWJ5peg5aOwQO+8jA==,2,5rKh546p5YS/6L+H77yM55yL5Yiw5aW9546p5YS/,2017-06-19 18:28:44,cn,0.0.78,1012
review-2264293,5aSc6JC95Li26aOY6Zu2,5,5Yia5byA5aeL546p77yM6KeJ5b6X55uu5YmN6L+Y5Y+v5Lul,2017-06-19 18:28:35,cn,0.0.78,1012
review-2264226,5oS/6LWM5pyN6L6TLg==,5,5Zev55yf55qE5aW9546p,2017-06-19 18:21:32,cn,0.0.78,1012
review-2264149,5qKT5ri4,5,5Li65LuA5LmI55So5b6u5L+h55m75LiN5LiK,2017-06-19 18:14:16,cn,0.0.78,1012
review-2264125,6Zuo5q6L6Zuo5Z2g6Zuo5a+C5oKy,5,5ri45oiP5b6I5pyJ5oSP5oCd,2017-06-19 18:12:22,cn,0.0.78,1012
review-2264045,5Y+q5oS/5Li65L2g,5,5Y+v5Lul55qE77yM6L+Z5ri45oiP,2017-06-19 18:07:00,cn,0.0.78,1012
review-2264032,6ZqQ5b6u,5,55S76aOO5q+UQ09L5pu05Zac5qyi,2017-06-19 18:06:27,cn,0.0.78,1012
review-2264021,6LWQ6LCT,2,5oiR5piv5LiA5Liq6ICB5Yac5rCR,2017-06-19 18:05:27,cn,0.0.78,1012
review-2263887,QS7nhpk=,2,5oiR5aW95aWH55qE5byg5pyb552A6L+Z5Liq5paw55qE5LiW55WM,2017-06-19 17:54:00,cn,0.0.78,1012
review-2263758,5peg5bi4,4,5oiR5Y+R546w5pyJ5LiA6IKh56We56eY55qE5aOw6Z+z6amx5L2/552A5oiR,2017-06-19 17:42:12,cn,0.0.78,1012
review-2263738,UFJaIExPVkUgR1hU,5,5Zyo6L+Z6IKh5aOw6Z+z55qE6amx5L2/5LiL5oiR5byA5aeL5bu66YCg5oi/5a2Q,2017-06-19 17:40:27,cn,0.0.78,1012
review-2263693,5qKm56KO5pat5qGl6L65,5,5ZCE56eN5ZCE5qC355qE5oi/5a2Q,2017-06-19 17:36:30,cn,0.0.78,1012
review-2263625,546L5a6H57+U,5,5pyJ5LiA5qyh,2017-06-19 17:29:16,cn,0.0.78,1012
review-2263622,5aWI5L2V5rKh5pyJ5qGl,4,5Zyo5bu65a6M55qE5oi/5a2Q6YeM56qB54S26LeR5Ye65LqG5aW95aSa5LiN56m/6KGj5pyN55qE5Lq6,2017-06-19 17:29:01,cn,0.0.78,1012
review-2263620,8J+RkQ==,5,5LuW5Lus5pW06b2Q55qE6Z2g5Zyo6KeS6JC9,2017-06-19 17:29:00,cn,0.0.78,1012
review-2263541,5L+h6ZW/,5,5oiR6KKr6L+Z5LiA5bmV6ZyH5oOK55qE6K+05LiN5Ye66K+d5p2l,2017-06-19 17:22:22,cn,0.0.78,1012
review-2263491,5peg5ZCN,5,5aaC5p6c5pivMkTnmoTlsLHlpb3kuoY=,2017-06-19 17:18:39,cn,0.0.78,1012
review-2263423,4pSAPeKJoc6jKCgowqDjgaTigKLMgM+J4oCizIEp,5,5b6I5aW9546p55qE5LiA5qy+5ri45oiP,2017-06-19 17:11:29,cn,0.0.78,1012
